Marker Name,Marker Type,Marker Event Id,Marker Event Id 2,TimeStamp,TimeStamp2,value1,value2
Frame Marker,2,244,-1,77.0659,-1,-1,-1
Frame Marker,2,244,-1,77.0992,-1,-1,-1
Frame Marker,2,244,-1,77.1325,-1,-1,-1
Frame Marker,2,244,-1,77.1659,-1,-1,-1
Frame Marker,2,244,-1,77.1992,-1,-1,-1
Frame Marker,2,244,-1,77.2326,-1,-1,-1
Frame Marker,2,244,-1,77.2659,-1,-1,-1
Frame Marker,2,244,-1,77.2992,-1,-1,-1
Frame Marker,2,244,-1,77.3325,-1,-1,-1
Frame Marker,2,244,-1,77.3659,-1,-1,-1
Frame Marker,2,244,-1,77.3992,-1,-1,-1
Frame Marker,2,244,-1,77.4326,-1,-1,-1
Frame Marker,2,244,-1,77.4659,-1,-1,-1
Frame Marker,2,244,-1,77.4992,-1,-1,-1
Frame Marker,2,244,-1,77.5326,-1,-1,-1
Frame Marker,2,244,-1,77.5659,-1,-1,-1
Frame Marker,2,244,-1,77.5992,-1,-1,-1
Frame Marker,2,244,-1,77.6325,-1,-1,-1
Frame Marker,2,244,-1,77.6659,-1,-1,-1
Frame Marker,2,244,-1,77.6992,-1,-1,-1
Frame Marker,2,244,-1,77.7326,-1,-1,-1
Frame Marker,2,244,-1,77.7659,-1,-1,-1
Frame Marker,2,244,-1,77.7992,-1,-1,-1
Frame Marker,2,244,-1,77.8325,-1,-1,-1
Frame Marker,2,244,-1,77.8659,-1,-1,-1
Frame Marker,2,244,-1,77.8992,-1,-1,-1
Frame Marker,2,244,-1,77.9326,-1,-1,-1
Frame Marker,2,244,-1,77.9659,-1,-1,-1
Frame Marker,2,244,-1,77.9992,-1,-1,-1
Frame Marker,2,244,-1,78.0326,-1,-1,-1
Frame Marker,2,244,-1,78.0659,-1,-1,-1
Frame Marker,2,244,-1,78.0992,-1,-1,-1
Frame Marker,2,244,-1,78.1325,-1,-1,-1
Frame Marker,2,244,-1,78.1659,-1,-1,-1
Frame Marker,2,244,-1,78.1992,-1,-1,-1
Frame Marker,2,244,-1,78.2326,-1,-1,-1
Frame Marker,2,244,-1,78.2659,-1,-1,-1
Frame Marker,2,244,-1,78.2992,-1,-1,-1
Frame Marker,2,244,-1,78.3325,-1,-1,-1
Frame Marker,2,244,-1,78.3659,-1,-1,-1
Frame Marker,2,244,-1,78.3992,-1,-1,-1
Frame Marker,2,244,-1,78.4326,-1,-1,-1
Frame Marker,2,244,-1,78.4659,-1,-1,-1
Frame Marker,2,244,-1,78.4992,-1,-1,-1
Frame Marker,2,244,-1,78.5326,-1,-1,-1
Frame Marker,2,244,-1,78.5659,-1,-1,-1
Frame Marker,2,244,-1,78.5992,-1,-1,-1
Frame Marker,2,244,-1,78.6325,-1,-1,-1
Frame Marker,2,244,-1,78.6659,-1,-1,-1
Frame Marker,2,244,-1,78.6992,-1,-1,-1
Frame Marker,2,244,-1,78.7326,-1,-1,-1
Frame Marker,2,244,-1,78.7659,-1,-1,-1
Frame Marker,2,244,-1,78.7992,-1,-1,-1
Frame Marker,2,244,-1,78.8325,-1,-1,-1
Frame Marker,2,244,-1,78.8659,-1,-1,-1
Frame Marker,2,244,-1,78.8992,-1,-1,-1
Frame Marker,2,244,-1,78.9326,-1,-1,-1
Frame Marker,2,244,-1,78.9659,-1,-1,-1
Frame Marker,2,244,-1,78.9992,-1,-1,-1
Frame Marker,2,244,-1,79.0326,-1,-1,-1
Frame Marker,2,244,-1,79.0659,-1,-1,-1
Frame Marker,2,244,-1,79.0992,-1,-1,-1
Frame Marker,2,244,-1,79.1325,-1,-1,-1
Frame Marker,2,244,-1,79.1659,-1,-1,-1
Frame Marker,2,244,-1,79.1992,-1,-1,-1
Frame Marker,2,244,-1,79.2326,-1,-1,-1
Frame Marker,2,244,-1,79.2659,-1,-1,-1
Frame Marker,2,244,-1,79.2992,-1,-1,-1
Frame Marker,2,244,-1,79.3325,-1,-1,-1
Frame Marker,2,244,-1,79.3659,-1,-1,-1
Frame Marker,2,244,-1,79.3992,-1,-1,-1
Frame Marker,2,244,-1,79.4326,-1,-1,-1
Frame Marker,2,244,-1,79.4659,-1,-1,-1
Frame Marker,2,244,-1,79.4992,-1,-1,-1
Frame Marker,2,244,-1,79.5326,-1,-1,-1
Frame Marker,2,244,-1,79.5659,-1,-1,-1
Frame Marker,2,244,-1,79.5992,-1,-1,-1
Frame Marker,2,244,-1,79.6325,-1,-1,-1
Frame Marker,2,244,-1,79.6659,-1,-1,-1
Frame Marker,2,244,-1,79.6992,-1,-1,-1
Frame Marker,2,244,-1,79.7325,-1,-1,-1
Frame Marker,2,244,-1,79.7659,-1,-1,-1
Frame Marker,2,244,-1,79.7992,-1,-1,-1
Frame Marker,2,244,-1,79.8325,-1,-1,-1
Frame Marker,2,244,-1,79.8659,-1,-1,-1
Frame Marker,2,244,-1,79.8992,-1,-1,-1
Frame Marker,2,244,-1,79.9325,-1,-1,-1
Frame Marker,2,244,-1,79.9659,-1,-1,-1
Frame Marker,2,244,-1,79.9992,-1,-1,-1
Frame Marker,2,244,-1,80.0325,-1,-1,-1
Frame Marker,2,244,-1,80.0659,-1,-1,-1
Frame Marker,2,244,-1,80.0992,-1,-1,-1
Frame Marker,2,244,-1,80.1325,-1,-1,-1
Frame Marker,2,244,-1,80.1659,-1,-1,-1
Frame Marker,2,244,-1,80.1992,-1,-1,-1
Frame Marker,2,244,-1,80.2325,-1,-1,-1
Frame Marker,2,244,-1,80.2659,-1,-1,-1
Frame Marker,2,244,-1,80.2992,-1,-1,-1
Frame Marker,2,244,-1,80.3325,-1,-1,-1
Frame Marker,2,244,-1,80.3659,-1,-1,-1
Frame Marker,2,244,-1,80.3992,-1,-1,-1
Frame Marker,2,244,-1,80.4325,-1,-1,-1
Frame Marker,2,244,-1,80.4659,-1,-1,-1
Frame Marker,2,244,-1,80.4992,-1,-1,-1
Frame Marker,2,244,-1,80.5325,-1,-1,-1
Frame Marker,2,244,-1,80.5658,-1,-1,-1
Frame Marker,2,244,-1,80.5992,-1,-1,-1
Frame Marker,2,244,-1,80.6325,-1,-1,-1
Frame Marker,2,244,-1,80.6659,-1,-1,-1
Frame Marker,2,244,-1,80.6992,-1,-1,-1
Frame Marker,2,244,-1,80.7325,-1,-1,-1
Frame Marker,2,244,-1,80.7659,-1,-1,-1
Frame Marker,2,244,-1,80.7992,-1,-1,-1
Frame Marker,2,244,-1,80.8325,-1,-1,-1
Frame Marker,2,244,-1,80.8658,-1,-1,-1
Frame Marker,2,244,-1,80.8992,-1,-1,-1
Frame Marker,2,244,-1,80.9325,-1,-1,-1
Frame Marker,2,244,-1,80.9659,-1,-1,-1
Frame Marker,2,244,-1,80.9992,-1,-1,-1
Frame Marker,2,244,-1,81.0325,-1,-1,-1
Frame Marker,2,244,-1,81.0658,-1,-1,-1
Frame Marker,2,244,-1,81.0992,-1,-1,-1
Frame Marker,2,244,-1,81.1325,-1,-1,-1
Frame Marker,2,244,-1,81.1659,-1,-1,-1
Frame Marker,2,244,-1,81.1992,-1,-1,-1
Frame Marker,2,244,-1,81.2325,-1,-1,-1
Frame Marker,2,244,-1,81.2659,-1,-1,-1
Frame Marker,2,244,-1,81.2992,-1,-1,-1
Frame Marker,2,244,-1,81.3325,-1,-1,-1
Frame Marker,2,244,-1,81.3658,-1,-1,-1
Frame Marker,2,244,-1,81.3992,-1,-1,-1
Frame Marker,2,244,-1,81.4325,-1,-1,-1
Frame Marker,2,244,-1,81.4659,-1,-1,-1
Frame Marker,2,244,-1,81.4992,-1,-1,-1
Frame Marker,2,244,-1,81.5325,-1,-1,-1
Frame Marker,2,244,-1,81.5658,-1,-1,-1
Frame Marker,2,244,-1,81.5992,-1,-1,-1
Frame Marker,2,244,-1,81.6325,-1,-1,-1
Frame Marker,2,244,-1,81.6659,-1,-1,-1
Frame Marker,2,244,-1,81.6992,-1,-1,-1
Frame Marker,2,244,-1,81.7325,-1,-1,-1
Frame Marker,2,244,-1,81.7659,-1,-1,-1
Frame Marker,2,244,-1,81.7992,-1,-1,-1
Frame Marker,2,244,-1,81.8325,-1,-1,-1
Frame Marker,2,244,-1,81.8658,-1,-1,-1
Frame Marker,2,244,-1,81.8992,-1,-1,-1
Frame Marker,2,244,-1,81.9325,-1,-1,-1
Frame Marker,2,244,-1,81.9659,-1,-1,-1
Frame Marker,2,244,-1,81.9992,-1,-1,-1
Frame Marker,2,244,-1,82.0325,-1,-1,-1
Frame Marker,2,244,-1,82.0658,-1,-1,-1
Frame Marker,2,244,-1,82.0992,-1,-1,-1
Frame Marker,2,244,-1,82.1325,-1,-1,-1
Frame Marker,2,244,-1,82.1659,-1,-1,-1
Frame Marker,2,244,-1,82.1992,-1,-1,-1
Frame Marker,2,244,-1,82.2325,-1,-1,-1
Frame Marker,2,244,-1,82.2659,-1,-1,-1
Frame Marker,2,244,-1,82.2992,-1,-1,-1
Frame Marker,2,244,-1,82.3325,-1,-1,-1
Frame Marker,2,244,-1,82.3658,-1,-1,-1
Frame Marker,2,244,-1,82.3992,-1,-1,-1
Frame Marker,2,244,-1,82.4325,-1,-1,-1
Frame Marker,2,244,-1,82.4659,-1,-1,-1
Frame Marker,2,244,-1,82.4992,-1,-1,-1
Frame Marker,2,244,-1,82.5325,-1,-1,-1
Frame Marker,2,244,-1,82.5658,-1,-1,-1
Frame Marker,2,244,-1,82.5992,-1,-1,-1
Frame Marker,2,244,-1,82.6325,-1,-1,-1
Frame Marker,2,244,-1,82.6659,-1,-1,-1
Frame Marker,2,244,-1,82.6992,-1,-1,-1
Frame Marker,2,244,-1,82.7325,-1,-1,-1
Frame Marker,2,244,-1,82.7659,-1,-1,-1
Frame Marker,2,244,-1,82.7992,-1,-1,-1
Frame Marker,2,244,-1,82.8325,-1,-1,-1
Frame Marker,2,244,-1,82.8658,-1,-1,-1
Frame Marker,2,244,-1,82.8992,-1,-1,-1
Frame Marker,2,244,-1,82.9325,-1,-1,-1
Frame Marker,2,244,-1,82.9658,-1,-1,-1
Frame Marker,2,244,-1,82.9992,-1,-1,-1
Frame Marker,2,244,-1,83.0325,-1,-1,-1
Frame Marker,2,244,-1,83.0658,-1,-1,-1
Frame Marker,2,244,-1,83.0992,-1,-1,-1
Frame Marker,2,244,-1,83.1325,-1,-1,-1
Frame Marker,2,244,-1,83.1658,-1,-1,-1
Frame Marker,2,244,-1,83.1992,-1,-1,-1
Frame Marker,2,244,-1,83.2325,-1,-1,-1
Frame Marker,2,244,-1,83.2658,-1,-1,-1
Frame Marker,2,244,-1,83.2992,-1,-1,-1
Frame Marker,2,244,-1,83.3325,-1,-1,-1
Frame Marker,2,244,-1,83.3658,-1,-1,-1
Frame Marker,2,244,-1,83.3992,-1,-1,-1
Frame Marker,2,244,-1,83.4325,-1,-1,-1
Frame Marker,2,244,-1,83.4658,-1,-1,-1
Frame Marker,2,244,-1,83.4992,-1,-1,-1
Frame Marker,2,244,-1,83.5325,-1,-1,-1
Frame Marker,2,244,-1,83.5658,-1,-1,-1
Frame Marker,2,244,-1,83.5992,-1,-1,-1
Frame Marker,2,244,-1,83.6325,-1,-1,-1
Frame Marker,2,244,-1,83.6658,-1,-1,-1
Frame Marker,2,244,-1,83.6992,-1,-1,-1
Frame Marker,2,244,-1,83.7325,-1,-1,-1
Frame Marker,2,244,-1,83.7658,-1,-1,-1
Frame Marker,2,244,-1,83.7991,-1,-1,-1
Frame Marker,2,244,-1,83.8325,-1,-1,-1
Frame Marker,2,244,-1,83.8658,-1,-1,-1
Frame Marker,2,244,-1,83.8992,-1,-1,-1
Frame Marker,2,244,-1,83.9325,-1,-1,-1
Frame Marker,2,244,-1,83.9658,-1,-1,-1
Frame Marker,2,244,-1,83.9992,-1,-1,-1
Frame Marker,2,244,-1,84.0325,-1,-1,-1
Frame Marker,2,244,-1,84.0658,-1,-1,-1
Frame Marker,2,244,-1,84.0991,-1,-1,-1
Frame Marker,2,244,-1,84.1325,-1,-1,-1
Frame Marker,2,244,-1,84.1658,-1,-1,-1
Frame Marker,2,244,-1,84.1992,-1,-1,-1
Frame Marker,2,244,-1,84.2325,-1,-1,-1
Frame Marker,2,244,-1,84.2658,-1,-1,-1
Frame Marker,2,244,-1,84.2991,-1,-1,-1
Frame Marker,2,244,-1,84.3325,-1,-1,-1
Frame Marker,2,244,-1,84.3658,-1,-1,-1
Frame Marker,2,244,-1,84.3992,-1,-1,-1
Frame Marker,2,244,-1,84.4325,-1,-1,-1
Frame Marker,2,244,-1,84.4658,-1,-1,-1
Frame Marker,2,244,-1,84.4992,-1,-1,-1
Frame Marker,2,244,-1,84.5325,-1,-1,-1
Frame Marker,2,244,-1,84.5658,-1,-1,-1
Frame Marker,2,244,-1,84.5991,-1,-1,-1
Frame Marker,2,244,-1,84.6325,-1,-1,-1
Frame Marker,2,244,-1,84.6658,-1,-1,-1
Frame Marker,2,244,-1,84.6992,-1,-1,-1
Frame Marker,2,244,-1,84.7325,-1,-1,-1
Frame Marker,2,244,-1,84.7658,-1,-1,-1
Frame Marker,2,244,-1,84.7991,-1,-1,-1
Frame Marker,2,244,-1,84.8325,-1,-1,-1
Frame Marker,2,244,-1,84.8658,-1,-1,-1
Frame Marker,2,244,-1,84.8992,-1,-1,-1
Frame Marker,2,244,-1,84.9325,-1,-1,-1
Frame Marker,2,244,-1,84.9658,-1,-1,-1
Frame Marker,2,244,-1,84.9992,-1,-1,-1
Frame Marker,2,244,-1,85.0325,-1,-1,-1
Frame Marker,2,244,-1,85.0658,-1,-1,-1
Frame Marker,2,244,-1,85.0991,-1,-1,-1
Frame Marker,2,244,-1,85.1325,-1,-1,-1
Frame Marker,2,244,-1,85.1658,-1,-1,-1
Frame Marker,2,244,-1,85.1992,-1,-1,-1
Frame Marker,2,244,-1,85.2325,-1,-1,-1
Frame Marker,2,244,-1,85.2658,-1,-1,-1
Frame Marker,2,244,-1,85.2991,-1,-1,-1
Frame Marker,2,244,-1,85.3325,-1,-1,-1
Frame Marker,2,244,-1,85.3658,-1,-1,-1
Frame Marker,2,244,-1,85.3992,-1,-1,-1
Frame Marker,2,244,-1,85.4325,-1,-1,-1
Frame Marker,2,244,-1,85.4658,-1,-1,-1
Frame Marker,2,244,-1,85.4992,-1,-1,-1
Frame Marker,2,244,-1,85.5325,-1,-1,-1
Frame Marker,2,244,-1,85.5658,-1,-1,-1
Frame Marker,2,244,-1,85.5991,-1,-1,-1
Frame Marker,2,244,-1,85.6325,-1,-1,-1
Frame Marker,2,244,-1,85.6658,-1,-1,-1
Frame Marker,2,244,-1,85.6992,-1,-1,-1
Frame Marker,2,244,-1,85.7325,-1,-1,-1
Frame Marker,2,244,-1,85.7658,-1,-1,-1
Frame Marker,2,244,-1,85.7991,-1,-1,-1
Frame Marker,2,244,-1,85.8325,-1,-1,-1
Frame Marker,2,244,-1,85.8658,-1,-1,-1
Frame Marker,2,244,-1,85.8992,-1,-1,-1
Frame Marker,2,244,-1,85.9325,-1,-1,-1
Frame Marker,2,244,-1,85.9658,-1,-1,-1
Frame Marker,2,244,-1,85.9992,-1,-1,-1
Frame Marker,2,244,-1,86.0325,-1,-1,-1
Frame Marker,2,244,-1,86.0658,-1,-1,-1
Frame Marker,2,244,-1,86.0991,-1,-1,-1
Frame Marker,2,244,-1,86.1325,-1,-1,-1
Frame Marker,2,244,-1,86.1658,-1,-1,-1
Frame Marker,2,244,-1,86.1992,-1,-1,-1
Frame Marker,2,244,-1,86.2325,-1,-1,-1
Frame Marker,2,244,-1,86.2658,-1,-1,-1
Frame Marker,2,244,-1,86.2991,-1,-1,-1
Frame Marker,2,244,-1,86.3325,-1,-1,-1
Frame Marker,2,244,-1,86.3658,-1,-1,-1
Frame Marker,2,244,-1,86.3991,-1,-1,-1
Frame Marker,2,244,-1,86.4325,-1,-1,-1
Frame Marker,2,244,-1,86.4658,-1,-1,-1
Frame Marker,2,244,-1,86.4991,-1,-1,-1
Frame Marker,2,244,-1,86.5325,-1,-1,-1
Frame Marker,2,244,-1,86.5658,-1,-1,-1
Frame Marker,2,244,-1,86.5991,-1,-1,-1
Frame Marker,2,244,-1,86.6325,-1,-1,-1
Frame Marker,2,244,-1,86.6658,-1,-1,-1
Frame Marker,2,244,-1,86.6991,-1,-1,-1
Frame Marker,2,244,-1,86.7325,-1,-1,-1
Frame Marker,2,244,-1,86.7658,-1,-1,-1
Frame Marker,2,244,-1,86.7991,-1,-1,-1
Frame Marker,2,244,-1,86.8325,-1,-1,-1
Frame Marker,2,244,-1,86.8658,-1,-1,-1
Frame Marker,2,244,-1,86.8991,-1,-1,-1
Frame Marker,2,244,-1,86.9325,-1,-1,-1
Frame Marker,2,244,-1,86.9658,-1,-1,-1
Frame Marker,2,244,-1,86.9991,-1,-1,-1
Frame Marker,2,244,-1,87.0325,-1,-1,-1
Frame Marker,2,244,-1,87.0658,-1,-1,-1
Frame Marker,2,244,-1,87.0991,-1,-1,-1
Frame Marker,2,244,-1,87.1325,-1,-1,-1
Frame Marker,2,244,-1,87.1658,-1,-1,-1
Frame Marker,2,244,-1,87.1991,-1,-1,-1
Frame Marker,2,244,-1,87.2325,-1,-1,-1
Frame Marker,2,244,-1,87.2658,-1,-1,-1
Frame Marker,2,244,-1,87.2991,-1,-1,-1
Frame Marker,2,244,-1,87.3324,-1,-1,-1
Frame Marker,2,244,-1,87.3658,-1,-1,-1
Frame Marker,2,244,-1,87.3991,-1,-1,-1
Frame Marker,2,244,-1,87.4325,-1,-1,-1
Frame Marker,2,244,-1,87.4658,-1,-1,-1
Frame Marker,2,244,-1,87.4991,-1,-1,-1
Frame Marker,2,244,-1,87.5324,-1,-1,-1
Frame Marker,2,244,-1,87.5658,-1,-1,-1
Frame Marker,2,244,-1,87.5991,-1,-1,-1
Frame Marker,2,244,-1,87.6325,-1,-1,-1
Frame Marker,2,244,-1,87.6658,-1,-1,-1
Frame Marker,2,244,-1,87.6991,-1,-1,-1
Frame Marker,2,244,-1,87.7325,-1,-1,-1
Frame Marker,2,244,-1,87.7658,-1,-1,-1
Frame Marker,2,244,-1,87.7991,-1,-1,-1
Frame Marker,2,244,-1,87.8324,-1,-1,-1
Frame Marker,2,244,-1,87.8658,-1,-1,-1
Frame Marker,2,244,-1,87.8991,-1,-1,-1
Frame Marker,2,244,-1,87.9325,-1,-1,-1
Frame Marker,2,244,-1,87.9658,-1,-1,-1
Frame Marker,2,244,-1,87.9991,-1,-1,-1
Frame Marker,2,244,-1,88.0324,-1,-1,-1
Frame Marker,2,244,-1,88.0658,-1,-1,-1
Frame Marker,2,244,-1,88.0991,-1,-1,-1
Frame Marker,2,244,-1,88.1325,-1,-1,-1
Frame Marker,2,244,-1,88.1658,-1,-1,-1
Frame Marker,2,244,-1,88.1991,-1,-1,-1
Frame Marker,2,244,-1,88.2325,-1,-1,-1
Frame Marker,2,244,-1,88.2658,-1,-1,-1
Frame Marker,2,244,-1,88.2991,-1,-1,-1
Frame Marker,2,244,-1,88.3324,-1,-1,-1
Frame Marker,2,244,-1,88.3658,-1,-1,-1
Frame Marker,2,244,-1,88.3991,-1,-1,-1
Frame Marker,2,244,-1,88.4325,-1,-1,-1
Frame Marker,2,244,-1,88.4658,-1,-1,-1
Frame Marker,2,244,-1,88.4991,-1,-1,-1
Frame Marker,2,244,-1,88.5324,-1,-1,-1
Frame Marker,2,244,-1,88.5658,-1,-1,-1
Frame Marker,2,244,-1,88.5991,-1,-1,-1
Frame Marker,2,244,-1,88.6325,-1,-1,-1
Frame Marker,2,244,-1,88.6658,-1,-1,-1
Frame Marker,2,244,-1,88.6991,-1,-1,-1
Frame Marker,2,244,-1,88.7325,-1,-1,-1
Frame Marker,2,244,-1,88.7658,-1,-1,-1
Frame Marker,2,244,-1,88.7991,-1,-1,-1
Frame Marker,2,244,-1,88.8324,-1,-1,-1
Frame Marker,2,244,-1,88.8658,-1,-1,-1
Frame Marker,2,244,-1,88.8991,-1,-1,-1
Frame Marker,2,244,-1,88.9325,-1,-1,-1
Frame Marker,2,244,-1,88.9658,-1,-1,-1
Frame Marker,2,244,-1,88.9991,-1,-1,-1
Frame Marker,2,244,-1,89.0324,-1,-1,-1
Frame Marker,2,244,-1,89.0658,-1,-1,-1
Frame Marker,2,244,-1,89.0991,-1,-1,-1
Frame Marker,2,244,-1,89.1325,-1,-1,-1
Frame Marker,2,244,-1,89.1658,-1,-1,-1
Frame Marker,2,244,-1,89.1991,-1,-1,-1
Frame Marker,2,244,-1,89.2325,-1,-1,-1
Frame Marker,2,244,-1,89.2658,-1,-1,-1
Frame Marker,2,244,-1,89.2991,-1,-1,-1
Frame Marker,2,244,-1,89.3324,-1,-1,-1
Frame Marker,2,244,-1,89.3658,-1,-1,-1
Frame Marker,2,244,-1,89.3991,-1,-1,-1
Frame Marker,2,244,-1,89.4325,-1,-1,-1
Frame Marker,2,244,-1,89.4658,-1,-1,-1
Frame Marker,2,244,-1,89.4991,-1,-1,-1
Frame Marker,2,244,-1,89.5324,-1,-1,-1
Frame Marker,2,244,-1,89.5658,-1,-1,-1
Frame Marker,2,244,-1,89.5991,-1,-1,-1
Frame Marker,2,244,-1,89.6324,-1,-1,-1
Frame Marker,2,244,-1,89.6658,-1,-1,-1
Frame Marker,2,244,-1,89.6991,-1,-1,-1
Frame Marker,2,244,-1,89.7324,-1,-1,-1
Frame Marker,2,244,-1,89.7658,-1,-1,-1
Frame Marker,2,244,-1,89.7991,-1,-1,-1
Frame Marker,2,244,-1,89.8324,-1,-1,-1
Frame Marker,2,244,-1,89.8658,-1,-1,-1
Frame Marker,2,244,-1,89.8991,-1,-1,-1
Frame Marker,2,244,-1,89.9324,-1,-1,-1
Frame Marker,2,244,-1,89.9658,-1,-1,-1
Frame Marker,2,244,-1,89.9991,-1,-1,-1
Frame Marker,2,244,-1,90.0324,-1,-1,-1
Frame Marker,2,244,-1,90.0658,-1,-1,-1
Frame Marker,2,244,-1,90.0991,-1,-1,-1
Frame Marker,2,244,-1,90.1324,-1,-1,-1
Frame Marker,2,244,-1,90.1658,-1,-1,-1
Frame Marker,2,244,-1,90.1991,-1,-1,-1
Frame Marker,2,244,-1,90.2324,-1,-1,-1
Frame Marker,2,244,-1,90.2658,-1,-1,-1
Frame Marker,2,244,-1,90.2991,-1,-1,-1
Frame Marker,2,244,-1,90.3324,-1,-1,-1
Frame Marker,2,244,-1,90.3658,-1,-1,-1
Frame Marker,2,244,-1,90.3991,-1,-1,-1
Frame Marker,2,244,-1,90.4324,-1,-1,-1
Frame Marker,2,244,-1,90.4658,-1,-1,-1
Frame Marker,2,244,-1,90.4991,-1,-1,-1
Frame Marker,2,244,-1,90.5324,-1,-1,-1
Frame Marker,2,244,-1,90.5657,-1,-1,-1
Frame Marker,2,244,-1,90.5991,-1,-1,-1
Frame Marker,2,244,-1,90.6324,-1,-1,-1
Frame Marker,2,244,-1,90.6658,-1,-1,-1
Frame Marker,2,244,-1,90.6991,-1,-1,-1
Frame Marker,2,244,-1,90.7324,-1,-1,-1
Frame Marker,2,244,-1,90.7657,-1,-1,-1
Frame Marker,2,244,-1,90.7991,-1,-1,-1
Frame Marker,2,244,-1,90.8324,-1,-1,-1
Frame Marker,2,244,-1,90.8658,-1,-1,-1
Frame Marker,2,244,-1,90.8991,-1,-1,-1
Frame Marker,2,244,-1,90.9324,-1,-1,-1
Frame Marker,2,244,-1,90.9658,-1,-1,-1
Frame Marker,2,244,-1,90.9991,-1,-1,-1
Frame Marker,2,244,-1,91.0324,-1,-1,-1
Frame Marker,2,244,-1,91.0657,-1,-1,-1
Frame Marker,2,244,-1,91.0991,-1,-1,-1
Frame Marker,2,244,-1,91.1324,-1,-1,-1
Frame Marker,2,244,-1,91.1658,-1,-1,-1
Frame Marker,2,244,-1,91.1991,-1,-1,-1
Frame Marker,2,244,-1,91.2324,-1,-1,-1
Frame Marker,2,244,-1,91.2657,-1,-1,-1
Frame Marker,2,244,-1,91.2991,-1,-1,-1
Frame Marker,2,244,-1,91.3324,-1,-1,-1
Frame Marker,2,244,-1,91.3658,-1,-1,-1
Frame Marker,2,244,-1,91.3991,-1,-1,-1
Frame Marker,2,244,-1,91.4324,-1,-1,-1
Frame Marker,2,244,-1,91.4658,-1,-1,-1
Frame Marker,2,244,-1,91.4991,-1,-1,-1
Frame Marker,2,244,-1,91.5324,-1,-1,-1
Frame Marker,2,244,-1,91.5657,-1,-1,-1
Frame Marker,2,244,-1,91.5991,-1,-1,-1
Frame Marker,2,244,-1,91.6324,-1,-1,-1
Frame Marker,2,244,-1,91.6658,-1,-1,-1
Frame Marker,2,244,-1,91.6991,-1,-1,-1
Frame Marker,2,244,-1,91.7324,-1,-1,-1
Frame Marker,2,244,-1,91.7657,-1,-1,-1
Frame Marker,2,244,-1,91.7991,-1,-1,-1
Frame Marker,2,244,-1,91.8324,-1,-1,-1
Frame Marker,2,244,-1,91.8658,-1,-1,-1
Frame Marker,2,244,-1,91.8991,-1,-1,-1
Frame Marker,2,244,-1,91.9324,-1,-1,-1
Frame Marker,2,244,-1,91.9658,-1,-1,-1
Frame Marker,2,244,-1,91.9991,-1,-1,-1
Frame Marker,2,244,-1,92.0324,-1,-1,-1
Frame Marker,2,244,-1,92.0657,-1,-1,-1
Frame Marker,2,244,-1,92.0991,-1,-1,-1
Frame Marker,2,244,-1,92.1324,-1,-1,-1
Frame Marker,2,244,-1,92.1658,-1,-1,-1
Frame Marker,2,244,-1,92.1991,-1,-1,-1
Frame Marker,2,244,-1,92.2324,-1,-1,-1
Frame Marker,2,244,-1,92.2657,-1,-1,-1
Frame Marker,2,244,-1,92.2991,-1,-1,-1
Frame Marker,2,244,-1,92.3324,-1,-1,-1
Frame Marker,2,244,-1,92.3658,-1,-1,-1
Frame Marker,2,244,-1,92.3991,-1,-1,-1
Frame Marker,2,244,-1,92.4324,-1,-1,-1
Frame Marker,2,244,-1,92.4658,-1,-1,-1
Frame Marker,2,244,-1,92.4991,-1,-1,-1
Frame Marker,2,244,-1,92.5324,-1,-1,-1
Frame Marker,2,244,-1,92.5657,-1,-1,-1
Frame Marker,2,244,-1,92.5991,-1,-1,-1
Frame Marker,2,244,-1,92.6324,-1,-1,-1
Frame Marker,2,244,-1,92.6658,-1,-1,-1
Frame Marker,2,244,-1,92.6991,-1,-1,-1
Frame Marker,2,244,-1,92.7324,-1,-1,-1
Frame Marker,2,244,-1,92.7657,-1,-1,-1
Frame Marker,2,244,-1,92.7991,-1,-1,-1
Frame Marker,2,244,-1,92.8324,-1,-1,-1
Frame Marker,2,244,-1,92.8658,-1,-1,-1
Frame Marker,2,244,-1,92.8991,-1,-1,-1
Frame Marker,2,244,-1,92.9324,-1,-1,-1
Frame Marker,2,244,-1,92.9657,-1,-1,-1
Frame Marker,2,244,-1,92.9991,-1,-1,-1
Frame Marker,2,244,-1,93.0324,-1,-1,-1
Frame Marker,2,244,-1,93.0657,-1,-1,-1
Frame Marker,2,244,-1,93.0991,-1,-1,-1
Frame Marker,2,244,-1,93.1324,-1,-1,-1
Frame Marker,2,244,-1,93.1657,-1,-1,-1
Frame Marker,2,244,-1,93.1991,-1,-1,-1
Frame Marker,2,244,-1,93.2324,-1,-1,-1
Frame Marker,2,244,-1,93.2657,-1,-1,-1
Frame Marker,2,244,-1,93.2991,-1,-1,-1
Frame Marker,2,244,-1,93.3324,-1,-1,-1
Frame Marker,2,244,-1,93.3657,-1,-1,-1
Frame Marker,2,244,-1,93.3991,-1,-1,-1
Frame Marker,2,244,-1,93.4324,-1,-1,-1
Frame Marker,2,244,-1,93.4657,-1,-1,-1
Frame Marker,2,244,-1,93.4991,-1,-1,-1
Frame Marker,2,244,-1,93.5324,-1,-1,-1
Frame Marker,2,244,-1,93.5657,-1,-1,-1
Frame Marker,2,244,-1,93.5991,-1,-1,-1
Frame Marker,2,244,-1,93.6324,-1,-1,-1
