marker_name,time_stamp,time_stamp2,bout_duration,new_bout,total_bouts,bin,total_bout_duration
North West,8.66657,11.5332,2.8666300000000007,1,1,1,2.8666300000000007
North West,32.2664,32.7664,0.5,1,2,1,3.3666300000000007
North West,59.0994,63.0994,4,1,3,1,7.366630000000001
North West,67.8327,69.0993,1.2665999999999968,1,4,2,8.633229999999998
North West,133.832,134.532,0.700000000000017,1,5,3,9.333230000000015
North West,135.332,148.165,12.832999999999998,1,6,3,22.166230000000013
South East,13.2332,25.0998,11.866599999999998,1,1,1,11.866599999999998
South East,26.5997,29.2664,2.6667000000000023,1,2,1,14.5333
South East,36.4663,39.6663,3.200000000000003,1,3,1,17.733300000000003
South East,40.2663,50.3328,10.066499999999998,1,4,1,27.7998
South East,69.966,73.3993,3.4333000000000027,1,5,2,31.233100000000004
South East,74.2326,85.9658,11.733199999999997,1,6,2,42.966300000000004
South East,87.1658,93.7657,6.599899999999991,1,7,2,49.566199999999995
South East,122.165,123.232,1.066999999999993,1,8,3,50.63319999999999
South East,180.265,182.798,2.5330000000000155,1,9,4,53.1662
South East,184.165,189.165,5,1,10,4,58.1662
